season,match_id,match_name,league_stage,year,venue,winning_margin,team_score_1,team_score_2,team_name_1,team_id_1,team_name_2,team_id_2,total_points_match,winner,loser,max_score
5,394,Match 109,League,2017,Jawaharlal Nehru Indoor Stadium,4,33,37,Tamil Thalaivas,29,U.P. Yoddhas,30,70,U.P. Yoddhas,Tamil Thalaivas,37
5,395,Match 110,League,2017,Jawaharlal Nehru Indoor Stadium,10,35,45,Tamil Thalaivas,29,Bengaluru Bulls,1,80,Bengaluru Bulls,Tamil Thalaivas,45
5,396,Match 111,League,2017,Sawai Mansingh Stadium,6,23,29,Jaipur Pink Panthers,3,Gujarat Giants,31,52,Gujarat Giants,Jaipur Pink Panthers,29
5,397,Match 112,League,2017,Sawai Mansingh Stadium,6,19,25,Puneri Paltan,7,Bengal Warriors,4,44,Bengal Warriors,Puneri Paltan,25
5,398,Match 113,League,2017,Sawai Mansingh Stadium,2,32,30,Haryana Steelers,28,Telugu Titans,8,62,Haryana Steelers,Telugu Titans,32
5,399,Match 114,League,2017,Sawai Mansingh Stadium,4,36,32,Jaipur Pink Panthers,3,U Mumba,5,68,Jaipur Pink Panthers,U Mumba,36
5,400,Match 115,League,2017,Sawai Mansingh Stadium,4,33,29,Gujarat Giants,31,Patna Pirates,6,62,Gujarat Giants,Patna Pirates,33
5,401,Match 116,League,2017,Sawai Mansingh Stadium,8,30,38,Jaipur Pink Panthers,3,Puneri Paltan,7,68,Puneri Paltan,Jaipur Pink Panthers,38
5,402,Match 117,League,2017,Sawai Mansingh Stadium,3,35,38,U Mumba,5,Tamil Thalaivas,29,73,Tamil Thalaivas,U Mumba,38
5,403,Match 118,League,2017,Sawai Mansingh Stadium,1,34,35,Jaipur Pink Panthers,3,Dabang Delhi,2,69,Dabang Delhi,Jaipur Pink Panthers,35
5,404,Match 119,League,2017,Sawai Mansingh Stadium,3,32,35,Dabang Delhi,2,Bengaluru Bulls,1,67,Bengaluru Bulls,Dabang Delhi,35
5,405,Match 120,League,2017,Sawai Mansingh Stadium,10,27,37,Jaipur Pink Panthers,3,Haryana Steelers,28,64,Haryana Steelers,Jaipur Pink Panthers,37
5,406,Match 121,League,2017,Sawai Mansingh Stadium,21,32,53,Jaipur Pink Panthers,3,U.P. Yoddhas,30,85,U.P. Yoddhas,Jaipur Pink Panthers,53
5,407,Match 122,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",24,20,44,Puneri Paltan,7,Gujarat Giants,31,64,Gujarat Giants,Puneri Paltan,44
5,408,Match 123,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",4,34,30,Bengal Warriors,4,Tamil Thalaivas,29,64,Bengal Warriors,Tamil Thalaivas,34
5,409,Match 124,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",3,40,37,Tamil Thalaivas,29,Patna Pirates,6,77,Tamil Thalaivas,Patna Pirates,40
5,410,Match 125,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",19,43,24,Puneri Paltan,7,U Mumba,5,67,Puneri Paltan,U Mumba,43
5,411,Match 126,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",6,38,32,Bengaluru Bulls,1,U.P. Yoddhas,30,70,Bengaluru Bulls,U.P. Yoddhas,38
5,412,Match 127,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",3,34,31,Puneri Paltan,7,Dabang Delhi,2,65,Puneri Paltan,Dabang Delhi,34
5,336,Match 51,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",40,64,24,Bengaluru Bulls,1,U.P. Yoddhas,30,88,Bengaluru Bulls,U.P. Yoddhas,64
5,413,Match 128,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",4,27,31,Puneri Paltan,7,Haryana Steelers,28,58,Haryana Steelers,Puneri Paltan,31
5,414,Match 129,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",0,29,29,Patna Pirates,6,Bengaluru Bulls,1,58,tied,tied,29
5,415,Match 130,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",23,38,15,Puneri Paltan,7,Jaipur Pink Panthers,3,53,Puneri Paltan,Jaipur Pink Panthers,38
5,416,Match 131,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",0,37,37,Telugu Titans,8,Bengal Warriors,4,74,tied,tied,37
5,417,Match 132,League,2017,"Shree Shivchhatrapati Sports Complex,Balewadi",1,22,23,Puneri Paltan,7,Gujarat Giants,31,45,Gujarat Giants,Puneri Paltan,23
5,418,Eliminator 1,Playoffs,2017,"Dome, Nsci Svp Stadiumâ€™",2,40,38,Puneri Paltan,7,U.P. Yoddhas,30,78,Puneri Paltan,U.P. Yoddhas,40
5,419,Eliminator 2,Playoffs,2017,"Dome, Nsci Svp Stadiumâ€™",39,69,30,Patna Pirates,6,Haryana Steelers,28,99,Patna Pirates,Haryana Steelers,69
5,420,Qualifier 1,Playoffs,2017,"Dome, Nsci Svp Stadiumâ€™",25,42,17,Gujarat Giants,31,Bengal Warriors,4,59,Gujarat Giants,Bengal Warriors,42
5,421,Eliminator 3,Playoffs,2017,"Dome, Nsci Svp Stadiumâ€™",10,32,42,Puneri Paltan,7,Patna Pirates,6,74,Patna Pirates,Puneri Paltan,42
5,422,Qualifier 2,Playoffs,2017,Jawaharlal Nehru Indoor Stadium,3,44,47,Bengal Warriors,4,Patna Pirates,6,91,Patna Pirates,Bengal Warriors,47
5,423,Final,Final,2017,Jawaharlal Nehru Indoor Stadium,17,38,55,Gujarat Giants,31,Patna Pirates,6,93,Patna Pirates,Gujarat Giants,55
6,625,Match 1,League,2018,"Jawaharlal Nehru Indoor Stadium, Chennai",16,42,26,Tamil Thalaivas,29,Patna Pirates,6,68,Tamil Thalaivas,Patna Pirates,42
6,626,Match 2,League,2018,"Jawaharlal Nehru Indoor Stadium, Chennai",0,32,32,Puneri Paltan,7,U Mumba,5,64,tied,tied,32
6,627,Match 3,League,2018,"Jawaharlal Nehru Indoor Stadium, Chennai",12,34,22,Puneri Paltan,7,Haryana Steelers,28,56,Puneri Paltan,Haryana Steelers,34
6,628,Match 4,League,2018,"Jawaharlal Nehru Indoor Stadium, Chennai",5,32,37,Tamil Thalaivas,29,U.P. Yoddha,30,69,U.P. Yoddha,Tamil Thalaivas,37
6,629,Match 5,League,2018,"Jawaharlal Nehru Indoor Stadium, Chennai",0,32,32,Dabang Delhi K.C.,2,Gujarat Giants,31,64,tied,tied,32
6,630,Match 6,League,2018,"Jawaharlal Nehru Indoor Stadium, Chennai",5,28,33,Tamil Thalaivas,29,Telugu Titans,8,61,Telugu Titans,Tamil Thalaivas,33
6,631,Match 7,League,2018,"Jawaharlal Nehru Indoor Stadium, Chennai",7,39,32,U Mumba,5,Jaipur Pink Panthers,3,71,U Mumba,Jaipur Pink Panthers,39
6,632,Match 8,League,2018,"Jawaharlal Nehru Indoor Stadium, Chennai",11,37,48,Tamil Thalaivas,29,Bengaluru Bulls,1,85,Bengaluru Bulls,Tamil Thalaivas,48
6,677,Match 9,League,2018,"Jawaharlal Nehru Indoor Stadium, Chennai",2,41,43,U.P. Yoddha,30,Patna Pirates,6,84,Patna Pirates,U.P. Yoddha,43
6,634,Match 10,League,2018,"Jawaharlal Nehru Indoor Stadium, Chennai",9,27,36,Tamil Thalaivas,29,Bengal Warriors,4,63,Bengal Warriors,Tamil Thalaivas,36
6,636,Match 11,League,2018,"Motilal Nehru School Of Sports, Sonepat",7,32,25,Haryana Steelers,28,Gujarat Giants,31,57,Haryana Steelers,Gujarat Giants,32
6,638,Match 12,League,2018,"Motilal Nehru School Of Sports, Sonepat",4,37,41,Puneri Paltan,7,Dabang Delhi K.C.,2,78,Dabang Delhi K.C.,Puneri Paltan,41
6,640,Match 13,League,2018,"Motilal Nehru School Of Sports, Sonepat",5,34,29,Telugu Titans,8,U.P. Yoddha,30,63,Telugu Titans,U.P. Yoddha,34
6,639,Match 14,League,2018,"Motilal Nehru School Of Sports, Sonepat",27,26,53,Haryana Steelers,28,U Mumba,5,79,U Mumba,Haryana Steelers,53
6,637,Match 15,League,2018,"Motilal Nehru School Of Sports, Sonepat",6,43,37,Patna Pirates,6,U.P. Yoddha,30,80,Patna Pirates,U.P. Yoddha,43
6,641,Match 16,League,2018,"Motilal Nehru School Of Sports, Sonepat",17,28,45,Haryana Steelers,28,Puneri Paltan,7,73,Puneri Paltan,Haryana Steelers,45
6,642,Match 17,League,2018,"Motilal Nehru School Of Sports, Sonepat",5,30,25,Bengal Warriors,4,Telugu Titans,8,55,Bengal Warriors,Telugu Titans,30
6,643,Match 18,League,2018,"Motilal Nehru School Of Sports, Sonepat",3,33,36,Haryana Steelers,28,Jaipur Pink Panthers,3,69,Jaipur Pink Panthers,Haryana Steelers,36
6,644,Match 19,League,2018,"Motilal Nehru School Of Sports, Sonepat",9,44,35,Bengaluru Bulls,1,Tamil Thalaivas,29,79,Bengaluru Bulls,Tamil Thalaivas,44
6,645,Match 20,League,2018,"Motilal Nehru School Of Sports, Sonepat",10,32,42,Haryana Steelers,28,U Mumba,5,74,U Mumba,Haryana Steelers,42
6,646,Match 21,League,2018,"Motilal Nehru School Of Sports, Sonepat",3,34,31,Haryana Steelers,28,Dabang Delhi K.C.,2,65,Haryana Steelers,Dabang Delhi K.C.,34
6,647,Match 22,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",6,28,34,Puneri Paltan,7,Gujarat Giants,31,62,Gujarat Giants,Puneri Paltan,34
6,648,Match 23,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",4,31,35,Patna Pirates,6,Telugu Titans,8,66,Telugu Titans,Patna Pirates,35
6,649,Match 24,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",4,29,25,Puneri Paltan,7,Jaipur Pink Panthers,3,54,Puneri Paltan,Jaipur Pink Panthers,29
6,650,Match 25,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",0,40,40,U.P. Yoddha,30,Bengal Warriors,4,80,tied,tied,40
6,651,Match 26,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",1,33,32,Puneri Paltan,7,U Mumba,5,65,Puneri Paltan,U Mumba,33
6,652,Match 27,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",9,39,30,Dabang Delhi K.C.,2,Bengal Warriors,4,69,Dabang Delhi K.C.,Bengal Warriors,39
6,653,Match 28,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",2,27,25,Puneri Paltan,7,Bengaluru Bulls,1,52,Puneri Paltan,Bengaluru Bulls,27
6,654,Match 29,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",21,41,20,U Mumba,5,Telugu Titans,8,61,U Mumba,Telugu Titans,41
6,655,Match 30,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",5,31,36,Puneri Paltan,7,Tamil Thalaivas,29,67,Tamil Thalaivas,Puneri Paltan,36
6,656,Match 31,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",8,42,34,Bengaluru Bulls,1,Haryana Steelers,28,76,Bengaluru Bulls,Haryana Steelers,42
6,657,Match 32,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",6,23,29,Puneri Paltan,7,U.P. Yoddha,30,52,U.P. Yoddha,Puneri Paltan,29
6,658,Match 33,League,2018,"Patliputra Indoor Stadium, Patna",11,41,30,Patna Pirates,6,Jaipur Pink Panthers,3,71,Patna Pirates,Jaipur Pink Panthers,41
6,659,Match 34,League,2018,"Patliputra Indoor Stadium, Patna",11,36,25,Gujarat Giants,31,Tamil Thalaivas,29,61,Gujarat Giants,Tamil Thalaivas,36
6,660,Match 35,League,2018,"Patliputra Indoor Stadium, Patna",11,28,39,Jaipur Pink Panthers,3,Bengal Warriors,4,67,Bengal Warriors,Jaipur Pink Panthers,39
6,661,Match 36,League,2018,"Patliputra Indoor Stadium, Patna",1,39,40,Patna Pirates,6,U Mumba,5,79,U Mumba,Patna Pirates,40
6,662,Match 37,League,2018,"Patliputra Indoor Stadium, Patna",2,36,38,Dabang Delhi K.C.,2,U.P. Yoddha,30,74,U.P. Yoddha,Dabang Delhi K.C.,38
6,663,Match 38,League,2018,"Patliputra Indoor Stadium, Patna",11,32,43,Patna Pirates,6,Haryana Steelers,28,75,Haryana Steelers,Patna Pirates,43
6,664,Match 39,League,2018,"Patliputra Indoor Stadium, Patna",10,27,37,Puneri Paltan,7,Gujarat Giants,31,64,Gujarat Giants,Puneri Paltan,37
6,665,Match 40,League,2018,"Patliputra Indoor Stadium, Patna",21,32,53,Patna Pirates,6,Telugu Titans,8,85,Telugu Titans,Patna Pirates,53
6,666,Match 41,League,2018,"Patliputra Indoor Stadium, Patna",4,27,31,Dabang Delhi K.C.,2,Puneri Paltan,7,58,Puneri Paltan,Dabang Delhi K.C.,31
6,667,Match 42,League,2018,"Patliputra Indoor Stadium, Patna",1,42,43,Patna Pirates,6,Bengaluru Bulls,1,85,Bengaluru Bulls,Patna Pirates,43
6,668,Match 43,League,2018,"Patliputra Indoor Stadium, Patna",2,29,27,Patna Pirates,6,Bengal Warriors,4,56,Patna Pirates,Bengal Warriors,29
6,669,Match 44,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",22,25,47,U.P. Yoddha,30,Tamil Thalaivas,29,72,Tamil Thalaivas,U.P. Yoddha,47
6,670,Match 45,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",11,25,36,Jaipur Pink Panthers,3,Gujarat Giants,31,61,Gujarat Giants,Jaipur Pink Panthers,36
6,671,Match 46,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",9,31,22,U Mumba,5,Puneri Paltan,7,53,U Mumba,Puneri Paltan,31
6,672,Match 47,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",6,29,35,U.P. Yoddha,30,Bengaluru Bulls,1,64,Bengaluru Bulls,U.P. Yoddha,35
6,673,Match 48,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",7,38,45,Dabang Delhi K.C.,2,Gujarat Giants,31,83,Gujarat Giants,Dabang Delhi K.C.,45
6,674,Match 49,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",0,30,30,U.P. Yoddha,30,Bengal Warriors,4,60,tied,tied,30
6,675,Match 50,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",6,38,32,Jaipur Pink Panthers,3,Haryana Steelers,28,70,Jaipur Pink Panthers,Haryana Steelers,38
6,676,Match 51,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",0,26,26,U.P. Yoddha,30,Telugu Titans,8,52,tied,tied,26
6,678,Match 52,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",6,33,39,Haryana Steelers,28,Dabang Delhi K.C.,2,72,Dabang Delhi K.C.,Haryana Steelers,39
6,679,Match 53,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",10,27,37,U.P. Yoddha,30,Bengaluru Bulls,1,64,Bengaluru Bulls,U.P. Yoddha,37
6,680,Match 54,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",24,48,24,U Mumba,5,Jaipur Pink Panthers,3,72,U Mumba,Jaipur Pink Panthers,48
6,681,Match 55,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",5,30,25,Bengal Warriors,4,Telugu Titans,8,55,Bengal Warriors,Telugu Titans,30
6,682,Match 56,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",20,50,30,Patna Pirates,6,Bengal Warriors,4,80,Patna Pirates,Bengal Warriors,50
6,683,Match 57,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",2,36,38,U Mumba,5,Gujarat Giants,31,74,Gujarat Giants,U Mumba,38
6,633,Match 58,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",11,29,40,Jaipur Pink Panthers,3,Dabang Delhi K.C.,2,69,Dabang Delhi K.C.,Jaipur Pink Panthers,40
6,684,Match 59,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",4,31,35,U Mumba,5,Haryana Steelers,28,66,Haryana Steelers,U Mumba,35
6,685,Match 60,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",3,25,28,Puneri Paltan,7,Telugu Titans,8,53,Telugu Titans,Puneri Paltan,28
6,686,Match 61,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",17,41,24,U Mumba,5,U.P. Yoddha,30,65,U Mumba,U.P. Yoddha,41
6,687,Match 62,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",0,32,32,Tamil Thalaivas,29,Haryana Steelers,28,64,tied,tied,32
6,688,Match 63,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",3,32,29,U Mumba,5,Bengaluru Bulls,1,61,U Mumba,Bengaluru Bulls,32
6,689,Match 64,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",3,38,35,Patna Pirates,6,Dabang Delhi K.C.,2,73,Patna Pirates,Dabang Delhi K.C.,38
6,690,Match 65,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",14,36,22,U Mumba,5,Tamil Thalaivas,29,58,U Mumba,Tamil Thalaivas,36
6,691,Match 66,League,2018,"The Arena By Transstadia, Ahmedabad",12,35,23,Gujarat Giants,31,Bengal Warriors,4,58,Gujarat Giants,Bengal Warriors,35
6,692,Match 67,League,2018,"The Arena By Transstadia, Ahmedabad",17,45,28,Jaipur Pink Panthers,3,U.P. Yoddha,30,73,Jaipur Pink Panthers,U.P. Yoddha,45
6,693,Match 68,League,2018,"The Arena By Transstadia, Ahmedabad",4,22,26,Puneri Paltan,7,Bengal Warriors,4,48,Bengal Warriors,Puneri Paltan,26
6,694,Match 69,League,2018,"The Arena By Transstadia, Ahmedabad",0,30,30,Gujarat Giants,31,Bengaluru Bulls,1,60,tied,tied,30
6,695,Match 70,League,2018,"The Arena By Transstadia, Ahmedabad",13,32,45,Jaipur Pink Panthers,3,Bengaluru Bulls,1,77,Bengaluru Bulls,Jaipur Pink Panthers,45
6,696,Match 71,League,2018,"The Arena By Transstadia, Ahmedabad",5,37,32,Gujarat Giants,31,U.P. Yoddha,30,69,Gujarat Giants,U.P. Yoddha,37
6,697,Match 72,League,2018,"The Arena By Transstadia, Ahmedabad",4,27,23,Tamil Thalaivas,29,Telugu Titans,8,50,Tamil Thalaivas,Telugu Titans,27
6,698,Match 73,League,2018,"The Arena By Transstadia, Ahmedabad",3,26,29,Gujarat Giants,31,Dabang Delhi K.C.,2,55,Dabang Delhi K.C.,Gujarat Giants,29
6,699,Match 74,League,2018,"The Arena By Transstadia, Ahmedabad",18,45,27,Patna Pirates,6,Tamil Thalaivas,29,72,Patna Pirates,Tamil Thalaivas,45
6,700,Match 75,League,2018,"The Arena By Transstadia, Ahmedabad",4,39,35,Gujarat Giants,31,U Mumba,5,74,Gujarat Giants,U Mumba,39
6,701,Match 76,League,2018,"The Arena By Transstadia, Ahmedabad",9,40,31,Gujarat Giants,31,Haryana Steelers,28,71,Gujarat Giants,Haryana Steelers,40
6,702,Match 77,League,2018,"Kanteerava Indoor Stadium, Bengaluru",2,31,33,Bengaluru Bulls,1,Bengal Warriors,4,64,Bengal Warriors,Bengaluru Bulls,33
6,703,Match 78,League,2018,"Kanteerava Indoor Stadium, Bengaluru",0,30,30,Jaipur Pink Panthers,3,Puneri Paltan,7,60,tied,tied,30
6,704,Match 79,League,2018,"Kanteerava Indoor Stadium, Bengaluru",16,39,23,U Mumba,5,Dabang Delhi K.C.,2,62,U Mumba,Dabang Delhi K.C.,39
6,705,Match 80,League,2018,"Kanteerava Indoor Stadium, Bengaluru",14,36,22,Bengaluru Bulls,1,Tamil Thalaivas,29,58,Bengaluru Bulls,Tamil Thalaivas,36
6,707,Match 81,League,2018,"Kanteerava Indoor Stadium, Bengaluru",7,27,34,Dabang Delhi K.C.,2,Haryana Steelers,28,61,Haryana Steelers,Dabang Delhi K.C.,34
6,706,Match 82,League,2018,"Kanteerava Indoor Stadium, Bengaluru",3,32,35,Bengaluru Bulls,1,Patna Pirates,6,67,Patna Pirates,Bengaluru Bulls,35
6,708,Match 83,League,2018,"Kanteerava Indoor Stadium, Bengaluru",6,31,25,Tamil Thalaivas,29,Telugu Titans,8,56,Tamil Thalaivas,Telugu Titans,31
6,635,Match 84,League,2018,"Kanteerava Indoor Stadium, Bengaluru",10,37,27,Bengaluru Bulls,1,U.P. Yoddha,30,64,Bengaluru Bulls,U.P. Yoddha,37
6,709,Match 85,League,2018,"Kanteerava Indoor Stadium, Bengaluru",2,33,35,Haryana Steelers,28,Puneri Paltan,7,68,Puneri Paltan,Haryana Steelers,35
6,710,Match 86,League,2018,"Kanteerava Indoor Stadium, Bengaluru",8,34,26,Bengaluru Bulls,1,Telugu Titans,8,60,Bengaluru Bulls,Telugu Titans,34
6,711,Match 87,League,2018,"Kanteerava Indoor Stadium, Bengaluru",15,20,35,Puneri Paltan,7,Gujarat Giants,31,55,Gujarat Giants,Puneri Paltan,35
6,712,Match 88,League,2018,"Kanteerava Indoor Stadium, Bengaluru",7,37,44,Bengaluru Bulls,1,Bengal Warriors,4,81,Bengal Warriors,Bengaluru Bulls,44
6,713,Match 89,League,2018,"Thyagaraj Indoor Stadium, Delhi",13,48,35,Dabang Delhi K.C.,2,Jaipur Pink Panthers,3,83,Dabang Delhi K.C.,Jaipur Pink Panthers,48
6,714,Match 90,League,2018,"Thyagaraj Indoor Stadium, Delhi",0,35,35,Tamil Thalaivas,29,Patna Pirates,6,70,tied,tied,35
6,715,Match 91,League,2018,"Thyagaraj Indoor Stadium, Delhi",7,34,41,Dabang Delhi K.C.,2,U Mumba,5,75,U Mumba,Dabang Delhi K.C.,41
6,716,Match 92,League,2018,"Thyagaraj Indoor Stadium, Delhi",10,36,26,U Mumba,5,Gujarat Giants,31,62,U Mumba,Gujarat Giants,36
6,717,Match 93,League,2018,"Thyagaraj Indoor Stadium, Delhi",11,35,24,Dabang Delhi K.C.,2,Puneri Paltan,7,59,Dabang Delhi K.C.,Puneri Paltan,35
6,718,Match 94,League,2018,"Thyagaraj Indoor Stadium, Delhi",18,27,45,Patna Pirates,6,Gujarat Giants,31,72,Gujarat Giants,Patna Pirates,45
6,719,Match 95,League,2018,"Thyagaraj Indoor Stadium, Delhi",5,34,29,Dabang Delhi K.C.,2,Telugu Titans,8,63,Dabang Delhi K.C.,Telugu Titans,34
6,720,Match 96,League,2018,"Thyagaraj Indoor Stadium, Delhi",2,35,33,Haryana Steelers,28,Bengal Warriors,4,68,Haryana Steelers,Bengal Warriors,35
6,721,Match 97,League,2018,"Thyagaraj Indoor Stadium, Delhi",1,32,31,Dabang Delhi K.C.,2,Bengaluru Bulls,1,63,Dabang Delhi K.C.,Bengaluru Bulls,32
6,722,Match 98,League,2018,"Thyagaraj Indoor Stadium, Delhi",1,30,29,U.P. Yoddha,30,Haryana Steelers,28,59,U.P. Yoddha,Haryana Steelers,30
6,723,Match 99,League,2018,"Thyagaraj Indoor Stadium, Delhi",5,38,33,Dabang Delhi K.C.,2,Tamil Thalaivas,29,71,Dabang Delhi K.C.,Tamil Thalaivas,38
6,724,Match 100,League,2018,"Gachibowli Indoor Stadium, Hyderabad",2,27,29,Telugu Titans,8,Gujarat Giants,31,56,Gujarat Giants,Telugu Titans,29
6,725,Match 101,League,2018,"Gachibowli Indoor Stadium, Hyderabad",17,53,36,Patna Pirates,6,Puneri Paltan,7,89,Patna Pirates,Puneri Paltan,53
6,726,Match 102,League,2018,"Gachibowli Indoor Stadium, Hyderabad",11,31,20,U Mumba,5,Bengal Warriors,4,51,U Mumba,Bengal Warriors,31
6,727,Match 103,League,2018,"Gachibowli Indoor Stadium, Hyderabad",10,36,26,Telugu Titans,8,Jaipur Pink Panthers,3,62,Telugu Titans,Jaipur Pink Panthers,36
6,728,Match 104,League,2018,"Gachibowli Indoor Stadium, Hyderabad",13,24,37,Tamil Thalaivas,29,Jaipur Pink Panthers,3,61,Jaipur Pink Panthers,Tamil Thalaivas,37
6,729,Match 105,League,2018,"Gachibowli Indoor Stadium, Hyderabad",4,35,31,Telugu Titans,8,Haryana Steelers,28,66,Telugu Titans,Haryana Steelers,35
6,730,Match 106,League,2018,"Gachibowli Indoor Stadium, Hyderabad",25,19,44,Dabang Delhi K.C.,2,U Mumba,5,63,U Mumba,Dabang Delhi K.C.,44
6,731,Match 107,League,2018,"Gachibowli Indoor Stadium, Hyderabad",7,20,27,Telugu Titans,8,U.P. Yoddha,30,47,U.P. Yoddha,Telugu Titans,27
6,732,Match 108,League,2018,"Gachibowli Indoor Stadium, Hyderabad",10,37,47,Haryana Steelers,28,Gujarat Giants,31,84,Gujarat Giants,Haryana Steelers,47
6,733,Match 109,League,2018,"Gachibowli Indoor Stadium, Hyderabad",13,24,37,Telugu Titans,8,Bengaluru Bulls,1,61,Bengaluru Bulls,Telugu Titans,37
6,734,Match 110,League,2018,"Gachibowli Indoor Stadium, Hyderabad",5,41,36,Telugu Titans,8,Patna Pirates,6,77,Telugu Titans,Patna Pirates,41
6,735,Match 111,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",13,36,23,Jaipur Pink Panthers,3,Puneri Paltan,7,59,Jaipur Pink Panthers,Puneri Paltan,36
6,736,Match 112,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",7,28,21,Bengal Warriors,4,Tamil Thalaivas,29,49,Bengal Warriors,Tamil Thalaivas,28
6,737,Match 113,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",0,25,25,U.P. Yoddha,30,Tamil Thalaivas,29,50,tied,tied,25
6,738,Match 114,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",0,35,35,Jaipur Pink Panthers,3,U Mumba,5,70,tied,tied,35
6,739,Match 115,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",16,31,47,Patna Pirates,6,U.P. Yoddha,30,78,U.P. Yoddha,Patna Pirates,47
6,740,Match 116,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",5,29,34,Jaipur Pink Panthers,3,Gujarat Giants,31,63,Gujarat Giants,Jaipur Pink Panthers,34
6,741,Match 117,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",16,44,28,Bengaluru Bulls,1,Telugu Titans,8,72,Bengaluru Bulls,Telugu Titans,44
6,742,Match 118,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",9,39,30,Jaipur Pink Panthers,3,Haryana Steelers,28,69,Jaipur Pink Panthers,Haryana Steelers,39
6,743,Match 119,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",0,40,40,Patna Pirates,6,Bengaluru Bulls,1,80,tied,tied,40
6,744,Match 120,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",2,31,33,Jaipur Pink Panthers,3,Gujarat Giants,31,64,Gujarat Giants,Jaipur Pink Panthers,33
6,745,Match 121,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",0,37,37,Jaipur Pink Panthers,3,Dabang Delhi K.C.,2,74,tied,tied,37
6,749,Match 126,League,2018,"Netaji Indoor Stadium, Kolkata",6,31,37,Bengal Warriors,4,Dabang Delhi K.C.,2,68,Dabang Delhi K.C.,Bengal Warriors,37
6,747,Match 124,League,2018,"Netaji Indoor Stadium, Kolkata",2,32,34,U Mumba,5,U.P. Yoddha,30,66,U.P. Yoddha,U Mumba,34
6,748,Match 125,League,2018,"Netaji Indoor Stadium, Kolkata",16,39,23,Bengal Warriors,4,Patna Pirates,6,62,Bengal Warriors,Patna Pirates,39
6,750,Match 122,League,2018,"Netaji Indoor Stadium, Kolkata",3,27,24,Bengal Warriors,4,Tamil Thalaivas,29,51,Bengal Warriors,Tamil Thalaivas,27
