Season,Match_ID,Match_Name,League_Stage,Year,Venue,Match_Outcome,Start_Date,End_Date,Result,Winning Margin,team_score_1,team_score_2,team_name_1,team_id_1,team_name_2,team_id_2
6,643,Match 18,League,2018,"Motilal Nehru School Of Sports, Sonepat",Jaipur Pink Panthers Won by 3 Pts,2018-10-16T21:00+05:30,2018-10-16T21:00+05:30,W,3,33,36,Haryana Steelers,28,Jaipur Pink Panthers,3
6,644,Match 19,League,2018,"Motilal Nehru School Of Sports, Sonepat",Bengaluru Bulls Won by 9 Pts,2018-10-17T20:00+05:30,2018-10-17T20:00+05:30,W,9,44,35,Bengaluru Bulls,1,Tamil Thalaivas,29
6,645,Match 20,League,2018,"Motilal Nehru School Of Sports, Sonepat",U Mumba Won by 10 Pts,2018-10-17T21:00+05:30,2018-10-17T21:00+05:30,W,10,32,42,Haryana Steelers,28,U Mumba,5
6,646,Match 21,League,2018,"Motilal Nehru School Of Sports, Sonepat",Haryana Steelers Won by 3 Pts,2018-10-18T20:00+05:30,2018-10-18T20:00+05:30,W,3,34,31,Haryana Steelers,28,Dabang Delhi K.C.,2
6,647,Match 22,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",Gujarat Giants Won by 6 Pts,2018-10-18T21:00+05:30,2018-10-18T21:00+05:30,W,6,28,34,Puneri Paltan,7,Gujarat Giants,31
6,648,Match 23,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",Telugu Titans Won by 4 Pts,2018-10-19T20:00+05:30,2018-10-19T20:00+05:30,W,4,31,35,Patna Pirates,6,Telugu Titans,8
6,649,Match 24,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",Puneri Paltan Won by 4 Pts,2018-10-19T21:00+05:30,2018-10-19T21:00+05:30,W,4,29,25,Puneri Paltan,7,Jaipur Pink Panthers,3
6,650,Match 25,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",,2018-10-20T20:00+05:30,2018-10-20T20:00+05:30,Tied,,40,40,U.P. Yoddha,30,Bengal Warriors,4
6,651,Match 26,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",Puneri Paltan Won by 1 Pts,2018-10-20T21:00+05:30,2018-10-20T21:00+05:30,W,1,33,32,Puneri Paltan,7,U Mumba,5
6,652,Match 27,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",Dabang Delhi K.C. Won by 9 Pts,2018-10-21T20:00+05:30,2018-10-21T20:00+05:30,W,9,39,30,Dabang Delhi K.C.,2,Bengal Warriors,4
6,653,Match 28,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",Puneri Paltan Won by 2 Pts,2018-10-21T21:00+05:30,2018-10-21T21:00+05:30,W,2,27,25,Puneri Paltan,7,Bengaluru Bulls,1
6,654,Match 29,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",U Mumba Won by 21 Pts,2018-10-23T20:00+05:30,2018-10-23T20:00+05:30,W,21,41,20,U Mumba,5,Telugu Titans,8
6,655,Match 30,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",Tamil Thalaivas Won by 5 Pts,2018-10-23T21:00+05:30,2018-10-23T21:00+05:30,W,5,31,36,Puneri Paltan,7,Tamil Thalaivas,29
6,656,Match 31,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",Bengaluru Bulls Won by 8 Pts,2018-10-24T20:00+05:30,2018-10-24T20:00+05:30,W,8,42,34,Bengaluru Bulls,1,Haryana Steelers,28
6,657,Match 32,League,2018,"Shree Shiv Chhatrapati Sports Complex, Pune",U.P. Yoddha Won by 6 Pts,2018-10-24T21:00+05:30,2018-10-24T21:00+05:30,W,6,23,29,Puneri Paltan,7,U.P. Yoddha,30
6,658,Match 33,League,2018,"Patliputra Indoor Stadium, Patna",Patna Pirates Won by 11 Pts,2018-10-26T20:00+05:30,2018-10-26T20:00+05:30,W,11,41,30,Patna Pirates,6,Jaipur Pink Panthers,3
6,659,Match 34,League,2018,"Patliputra Indoor Stadium, Patna",Gujarat Giants Won by 11 Pts,2018-10-26T21:00+05:30,2018-10-26T21:00+05:30,W,11,36,25,Gujarat Giants,31,Tamil Thalaivas,29
6,660,Match 35,League,2018,"Patliputra Indoor Stadium, Patna",Bengal Warriors Won by 11 Pts,2018-10-27T20:00+05:30,2018-10-27T20:00+05:30,W,11,28,39,Jaipur Pink Panthers,3,Bengal Warriors,4
6,661,Match 36,League,2018,"Patliputra Indoor Stadium, Patna",U Mumba Won by 1 Pts,2018-10-27T21:00+05:30,2018-10-27T21:00+05:30,W,1,39,40,Patna Pirates,6,U Mumba,5
6,662,Match 37,League,2018,"Patliputra Indoor Stadium, Patna",U.P. Yoddha Won by 2 Pts,2018-10-28T20:00+05:30,2018-10-28T20:00+05:30,W,2,36,38,Dabang Delhi K.C.,2,U.P. Yoddha,30
6,663,Match 38,League,2018,"Patliputra Indoor Stadium, Patna",Haryana Steelers Won by 11 Pts,2018-10-28T21:00+05:30,2018-10-28T21:00+05:30,W,11,32,43,Patna Pirates,6,Haryana Steelers,28
6,664,Match 39,League,2018,"Patliputra Indoor Stadium, Patna",Gujarat Giants Won by 10 Pts,2018-10-30T20:00+05:30,2018-10-30T20:00+05:30,W,10,27,37,Puneri Paltan,7,Gujarat Giants,31
6,665,Match 40,League,2018,"Patliputra Indoor Stadium, Patna",Telugu Titans Won by 21 Pts,2018-10-30T21:00+05:30,2018-10-30T21:00+05:30,W,21,32,53,Patna Pirates,6,Telugu Titans,8
6,666,Match 41,League,2018,"Patliputra Indoor Stadium, Patna",Puneri Paltan Won by 4 Pts,2018-10-31T20:00+05:30,2018-10-31T20:00+05:30,W,4,27,31,Dabang Delhi K.C.,2,Puneri Paltan,7
6,667,Match 42,League,2018,"Patliputra Indoor Stadium, Patna",Bengaluru Bulls Won by 1 Pts,2018-10-31T21:00+05:30,2018-10-31T21:00+05:30,W,1,42,43,Patna Pirates,6,Bengaluru Bulls,1
6,668,Match 43,League,2018,"Patliputra Indoor Stadium, Patna",Patna Pirates Won by 2 Pts,2018-11-01T20:00+05:30,2018-11-01T20:00+05:30,W,2,29,27,Patna Pirates,6,Bengal Warriors,4
6,669,Match 44,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",Tamil Thalaivas Won by 22 Pts,2018-11-02T20:00+05:30,2018-11-02T20:00+05:30,W,22,25,47,U.P. Yoddha,30,Tamil Thalaivas,29
6,670,Match 45,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",Gujarat Giants Won by 11 Pts,2018-11-02T21:00+05:30,2018-11-02T21:00+05:30,W,11,25,36,Jaipur Pink Panthers,3,Gujarat Giants,31
6,671,Match 46,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",U Mumba Won by 9 Pts,2018-11-03T20:00+05:30,2018-11-03T20:00+05:30,W,9,31,22,U Mumba,5,Puneri Paltan,7
6,672,Match 47,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",Bengaluru Bulls Won by 6 Pts,2018-11-03T21:00+05:30,2018-11-03T21:00+05:30,W,6,29,35,U.P. Yoddha,30,Bengaluru Bulls,1
6,673,Match 48,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",Gujarat Giants Won by 7 Pts,2018-11-04T20:00+05:30,2018-11-04T20:00+05:30,W,7,38,45,Dabang Delhi K.C.,2,Gujarat Giants,31
6,674,Match 49,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",,2018-11-04T21:00+05:30,2018-11-04T21:00+05:30,Tied,,30,30,U.P. Yoddha,30,Bengal Warriors,4
6,675,Match 50,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",Jaipur Pink Panthers Won by 6 Pts,2018-11-06T20:00+05:30,2018-11-06T20:00+05:30,W,6,38,32,Jaipur Pink Panthers,3,Haryana Steelers,28
6,676,Match 51,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",,2018-11-06T21:00+05:30,2018-11-06T21:00+05:30,Tied,,26,26,U.P. Yoddha,30,Telugu Titans,8
6,678,Match 52,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",Dabang Delhi K.C. Won by 6 Pts,2018-11-08T20:00+05:30,2018-11-08T20:00+05:30,W,6,33,39,Haryana Steelers,28,Dabang Delhi K.C.,2
6,679,Match 53,League,2018,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",Bengaluru Bulls Won by 10 Pts,2018-11-08T21:00+05:30,2018-11-08T21:00+05:30,W,10,27,37,U.P. Yoddha,30,Bengaluru Bulls,1
6,680,Match 54,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",U Mumba Won by 24 Pts,2018-11-09T20:00+05:30,2018-11-09T20:00+05:30,W,24,48,24,U Mumba,5,Jaipur Pink Panthers,3
6,681,Match 55,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",Bengal Warriors Won by 5 Pts,2018-11-09T21:00+05:30,2018-11-09T21:00+05:30,W,5,30,25,Bengal Warriors,4,Telugu Titans,8
6,682,Match 56,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",Patna Pirates Won by 20 Pts,2018-11-10T20:00+05:30,2018-11-10T20:00+05:30,W,20,50,30,Patna Pirates,6,Bengal Warriors,4
6,683,Match 57,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",Gujarat Giants Won by 2 Pts,2018-11-10T21:00+05:30,2018-11-10T21:00+05:30,W,2,36,38,U Mumba,5,Gujarat Giants,31
6,633,Match 58,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",Dabang Delhi K.C. Won by 11 Pts,2018-11-11T20:00+05:30,2018-11-11T20:00+05:30,W,11,29,40,Jaipur Pink Panthers,3,Dabang Delhi K.C.,2
6,684,Match 59,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",Haryana Steelers Won by 4 Pts,2018-11-11T21:00+05:30,2018-11-11T21:00+05:30,W,4,31,35,U Mumba,5,Haryana Steelers,28
6,685,Match 60,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",Telugu Titans Won by 3 Pts,2018-11-13T20:00+05:30,2018-11-13T20:00+05:30,W,3,25,28,Puneri Paltan,7,Telugu Titans,8
6,686,Match 61,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",U Mumba Won by 17 Pts,2018-11-13T21:00+05:30,2018-11-13T21:00+05:30,W,17,41,24,U Mumba,5,U.P. Yoddha,30
6,687,Match 62,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",,2018-11-14T20:00+05:30,2018-11-14T20:00+05:30,Tied,,32,32,Tamil Thalaivas,29,Haryana Steelers,28
6,688,Match 63,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",U Mumba Won by 3 Pts,2018-11-14T21:00+05:30,2018-11-14T21:00+05:30,W,3,32,29,U Mumba,5,Bengaluru Bulls,1
6,689,Match 64,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",Patna Pirates Won by 3 Pts,2018-11-15T20:00+05:30,2018-11-15T20:00+05:30,W,3,38,35,Patna Pirates,6,Dabang Delhi K.C.,2
6,690,Match 65,League,2018,"Dome,Nsci,Svp Stadium,Mumbai, Mumbai",U Mumba Won by 14 Pts,2018-11-15T21:00+05:30,2018-11-15T21:00+05:30,W,14,36,22,U Mumba,5,Tamil Thalaivas,29
6,691,Match 66,League,2018,"The Arena By Transstadia, Ahmedabad",Gujarat Giants Won by 12 Pts,2018-11-16T20:00+05:30,2018-11-16T20:00+05:30,W,12,35,23,Gujarat Giants,31,Bengal Warriors,4
6,692,Match 67,League,2018,"The Arena By Transstadia, Ahmedabad",Jaipur Pink Panthers Won by 17 Pts,2018-11-16T21:00+05:30,2018-11-16T21:00+05:30,W,17,45,28,Jaipur Pink Panthers,3,U.P. Yoddha,30
6,693,Match 68,League,2018,"The Arena By Transstadia, Ahmedabad",Bengal Warriors Won by 4 Pts,2018-11-17T20:00+05:30,2018-11-17T20:00+05:30,W,4,22,26,Puneri Paltan,7,Bengal Warriors,4
6,694,Match 69,League,2018,"The Arena By Transstadia, Ahmedabad",,2018-11-17T21:00+05:30,2018-11-17T21:00+05:30,Tied,,30,30,Gujarat Giants,31,Bengaluru Bulls,1
6,695,Match 70,League,2018,"The Arena By Transstadia, Ahmedabad",Bengaluru Bulls Won by 13 Pts,2018-11-18T20:00+05:30,2018-11-18T20:00+05:30,W,13,32,45,Jaipur Pink Panthers,3,Bengaluru Bulls,1
6,696,Match 71,League,2018,"The Arena By Transstadia, Ahmedabad",Gujarat Giants Won by 5 Pts,2018-11-18T21:00+05:30,2018-11-18T21:00+05:30,W,5,37,32,Gujarat Giants,31,U.P. Yoddha,30
6,697,Match 72,League,2018,"The Arena By Transstadia, Ahmedabad",Tamil Thalaivas Won by 4 Pts,2018-11-20T20:00+05:30,2018-11-20T20:00+05:30,W,4,27,23,Tamil Thalaivas,29,Telugu Titans,8
6,698,Match 73,League,2018,"The Arena By Transstadia, Ahmedabad",Dabang Delhi K.C. Won by 3 Pts,2018-11-20T21:00+05:30,2018-11-20T21:00+05:30,W,3,26,29,Gujarat Giants,31,Dabang Delhi K.C.,2
6,699,Match 74,League,2018,"The Arena By Transstadia, Ahmedabad",Patna Pirates Won by 18 Pts,2018-11-21T20:00+05:30,2018-11-21T20:00+05:30,W,18,45,27,Patna Pirates,6,Tamil Thalaivas,29
6,700,Match 75,League,2018,"The Arena By Transstadia, Ahmedabad",Gujarat Giants Won by 4 Pts,2018-11-21T21:00+05:30,2018-11-21T21:00+05:30,W,4,39,35,Gujarat Giants,31,U Mumba,5
6,701,Match 76,League,2018,"The Arena By Transstadia, Ahmedabad",Gujarat Giants Won by 9 Pts,2018-11-22T20:00+05:30,2018-11-22T20:00+05:30,W,9,40,31,Gujarat Giants,31,Haryana Steelers,28
6,702,Match 77,League,2018,"Kanteerava Indoor Stadium, Bengaluru",Bengal Warriors Won by 2 Pts,2018-11-23T20:00+05:30,2018-11-23T20:00+05:30,W,2,31,33,Bengaluru Bulls,1,Bengal Warriors,4
6,703,Match 78,League,2018,"Kanteerava Indoor Stadium, Bengaluru",,2018-11-23T21:00+05:30,2018-11-23T21:00+05:30,Tied,,30,30,Jaipur Pink Panthers,3,Puneri Paltan,7
6,704,Match 79,League,2018,"Kanteerava Indoor Stadium, Bengaluru",U Mumba Won by 16 Pts,2018-11-24T20:00+05:30,2018-11-24T20:00+05:30,W,16,39,23,U Mumba,5,Dabang Delhi K.C.,2
6,705,Match 80,League,2018,"Kanteerava Indoor Stadium, Bengaluru",Bengaluru Bulls Won by 14 Pts,2018-11-24T21:00+05:30,2018-11-24T21:00+05:30,W,14,36,22,Bengaluru Bulls,1,Tamil Thalaivas,29
6,707,Match 81,League,2018,"Kanteerava Indoor Stadium, Bengaluru",Haryana Steelers Won by 7 Pts,2018-11-25T20:00+05:30,2018-11-25T20:00+05:30,W,7,27,34,Dabang Delhi K.C.,2,Haryana Steelers,28
6,706,Match 82,League,2018,"Kanteerava Indoor Stadium, Bengaluru",Patna Pirates Won by 3 Pts,2018-11-25T21:00+05:30,2018-11-25T21:00+05:30,W,3,32,35,Bengaluru Bulls,1,Patna Pirates,6
6,708,Match 83,League,2018,"Kanteerava Indoor Stadium, Bengaluru",Tamil Thalaivas Won by 6 Pts,2018-11-26T20:00+05:30,2018-11-26T20:00+05:30,W,6,31,25,Tamil Thalaivas,29,Telugu Titans,8
6,635,Match 84,League,2018,"Kanteerava Indoor Stadium, Bengaluru",Bengaluru Bulls Won by 10 Pts,2018-11-26T20:00+05:30,2018-11-26T20:00+05:30,W,10,37,27,Bengaluru Bulls,1,U.P. Yoddha,30
6,709,Match 85,League,2018,"Kanteerava Indoor Stadium, Bengaluru",Puneri Paltan Won by 2 Pts,2018-11-28T20:00+05:30,2018-11-28T20:00+05:30,W,2,33,35,Haryana Steelers,28,Puneri Paltan,7
6,710,Match 86,League,2018,"Kanteerava Indoor Stadium, Bengaluru",Bengaluru Bulls Won by 8 Pts,2018-11-28T21:00+05:30,2018-11-28T21:00+05:30,W,8,34,26,Bengaluru Bulls,1,Telugu Titans,8
6,711,Match 87,League,2018,"Kanteerava Indoor Stadium, Bengaluru",Gujarat Giants Won by 15 Pts,2018-11-29T20:00+05:30,2018-11-29T20:00+05:30,W,15,20,35,Puneri Paltan,7,Gujarat Giants,31
6,712,Match 88,League,2018,"Kanteerava Indoor Stadium, Bengaluru",Bengal Warriors Won by 7 Pts,2018-11-29T21:00+05:30,2018-11-29T21:00+05:30,W,7,37,44,Bengaluru Bulls,1,Bengal Warriors,4
6,713,Match 89,League,2018,"Thyagaraj Indoor Stadium, Delhi",Dabang Delhi K.C. Won by 13 Pts,2018-11-30T20:00+05:30,2018-11-30T20:00+05:30,W,13,48,35,Dabang Delhi K.C.,2,Jaipur Pink Panthers,3
6,714,Match 90,League,2018,"Thyagaraj Indoor Stadium, Delhi",,2018-11-30T21:00+05:30,2018-11-30T21:00+05:30,Tied,,35,35,Tamil Thalaivas,29,Patna Pirates,6
6,715,Match 91,League,2018,"Thyagaraj Indoor Stadium, Delhi",U Mumba Won by 7 Pts,2018-12-01T20:00+05:30,2018-12-01T20:00+05:30,W,7,34,41,Dabang Delhi K.C.,2,U Mumba,5
6,716,Match 92,League,2018,"Thyagaraj Indoor Stadium, Delhi",U Mumba Won by 10 Pts,2018-12-02T20:00+05:30,2018-12-02T20:00+05:30,W,10,36,26,U Mumba,5,Gujarat Giants,31
6,717,Match 93,League,2018,"Thyagaraj Indoor Stadium, Delhi",Dabang Delhi K.C. Won by 11 Pts,2018-12-02T21:00+05:30,2018-12-02T21:00+05:30,W,11,35,24,Dabang Delhi K.C.,2,Puneri Paltan,7
6,718,Match 94,League,2018,"Thyagaraj Indoor Stadium, Delhi",Gujarat Giants Won by 18 Pts,2018-12-04T20:00+05:30,2018-12-04T20:00+05:30,W,18,27,45,Patna Pirates,6,Gujarat Giants,31
6,719,Match 95,League,2018,"Thyagaraj Indoor Stadium, Delhi",Dabang Delhi K.C. Won by 5 Pts,2018-12-04T21:00+05:30,2018-12-04T21:00+05:30,W,5,34,29,Dabang Delhi K.C.,2,Telugu Titans,8
6,720,Match 96,League,2018,"Thyagaraj Indoor Stadium, Delhi",Haryana Steelers Won by 2 Pts,2018-12-05T20:00+05:30,2018-12-05T20:00+05:30,W,2,35,33,Haryana Steelers,28,Bengal Warriors,4
6,721,Match 97,League,2018,"Thyagaraj Indoor Stadium, Delhi",Dabang Delhi K.C. Won by 1 Pts,2018-12-05T21:00+05:30,2018-12-05T21:00+05:30,W,1,32,31,Dabang Delhi K.C.,2,Bengaluru Bulls,1
6,722,Match 98,League,2018,"Thyagaraj Indoor Stadium, Delhi",U.P. Yoddha Won by 1 Pts,2018-12-06T20:00+05:30,2018-12-06T20:00+05:30,W,1,30,29,U.P. Yoddha,30,Haryana Steelers,28
6,723,Match 99,League,2018,"Thyagaraj Indoor Stadium, Delhi",Dabang Delhi K.C. Won by 5 Pts,2018-12-06T21:00+05:30,2018-12-06T21:00+05:30,W,5,38,33,Dabang Delhi K.C.,2,Tamil Thalaivas,29
6,724,Match 100,League,2018,"Gachibowli Indoor Stadium, Hyderabad",Gujarat Giants Won by 2 Pts,2018-12-07T20:00+05:30,2018-12-07T20:00+05:30,W,2,27,29,Telugu Titans,8,Gujarat Giants,31
6,725,Match 101,League,2018,"Gachibowli Indoor Stadium, Hyderabad",Patna Pirates Won by 17 Pts,2018-12-07T21:00+05:30,2018-12-07T21:00+05:30,W,17,53,36,Patna Pirates,6,Puneri Paltan,7
6,726,Match 102,League,2018,"Gachibowli Indoor Stadium, Hyderabad",U Mumba Won by 11 Pts,2018-12-08T20:00+05:30,2018-12-08T20:00+05:30,W,11,31,20,U Mumba,5,Bengal Warriors,4
6,727,Match 103,League,2018,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans Won by 10 Pts,2018-12-08T21:00+05:30,2018-12-08T21:00+05:30,W,10,36,26,Telugu Titans,8,Jaipur Pink Panthers,3
6,728,Match 104,League,2018,"Gachibowli Indoor Stadium, Hyderabad",Jaipur Pink Panthers Won by 13 Pts,2018-12-09T20:00+05:30,2018-12-09T20:00+05:30,W,13,24,37,Tamil Thalaivas,29,Jaipur Pink Panthers,3
6,729,Match 105,League,2018,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans Won by 4 Pts,2018-12-09T21:00+05:30,2018-12-09T21:00+05:30,W,4,35,31,Telugu Titans,8,Haryana Steelers,28
6,730,Match 106,League,2018,"Gachibowli Indoor Stadium, Hyderabad",U Mumba Won by 25 Pts,2018-12-11T20:00+05:30,2018-12-11T20:00+05:30,W,25,19,44,Dabang Delhi K.C.,2,U Mumba,5
6,731,Match 107,League,2018,"Gachibowli Indoor Stadium, Hyderabad",U.P. Yoddha Won by 7 Pts,2018-12-11T21:00+05:30,2018-12-11T21:00+05:30,W,7,20,27,Telugu Titans,8,U.P. Yoddha,30
6,732,Match 108,League,2018,"Gachibowli Indoor Stadium, Hyderabad",Gujarat Giants Won by 10 Pts,2018-12-12T20:00+05:30,2018-12-12T20:00+05:30,W,10,37,47,Haryana Steelers,28,Gujarat Giants,31
6,733,Match 109,League,2018,"Gachibowli Indoor Stadium, Hyderabad",Bengaluru Bulls Won by 13 Pts,2018-12-12T21:00+05:30,2018-12-12T21:00+05:30,W,13,24,37,Telugu Titans,8,Bengaluru Bulls,1
6,734,Match 110,League,2018,"Gachibowli Indoor Stadium, Hyderabad",Telugu Titans Won by 5 Pts,2018-12-13T20:00+05:30,2018-12-13T20:00+05:30,W,5,41,36,Telugu Titans,8,Patna Pirates,6
6,735,Match 111,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",Jaipur Pink Panthers Won by 13 Pts,2018-12-14T20:00+05:30,2018-12-14T20:00+05:30,W,13,36,23,Jaipur Pink Panthers,3,Puneri Paltan,7
6,736,Match 112,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",Bengal Warriors Won by 7 Pts,2018-12-14T21:00+05:30,2018-12-14T21:00+05:30,W,7,28,21,Bengal Warriors,4,Tamil Thalaivas,29
6,737,Match 113,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",,2018-12-15T20:00+05:30,2018-12-15T20:00+05:30,Tied,,25,25,U.P. Yoddha,30,Tamil Thalaivas,29
6,738,Match 114,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",,2018-12-15T21:00+05:30,2018-12-15T21:00+05:30,Tied,,35,35,Jaipur Pink Panthers,3,U Mumba,5
6,739,Match 115,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",U.P. Yoddha Won by 16 Pts,2018-12-16T20:00+05:30,2018-12-16T20:00+05:30,W,16,31,47,Patna Pirates,6,U.P. Yoddha,30
6,740,Match 116,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",Gujarat Giants Won by 5 Pts,2018-12-16T21:00+05:30,2018-12-16T21:00+05:30,W,5,29,34,Jaipur Pink Panthers,3,Gujarat Giants,31
6,741,Match 117,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",Bengaluru Bulls Won by 16 Pts,2018-12-18T20:00+05:30,2018-12-18T20:00+05:30,W,16,44,28,Bengaluru Bulls,1,Telugu Titans,8
6,742,Match 118,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",Jaipur Pink Panthers Won by 9 Pts,2018-12-18T21:00+05:30,2018-12-18T21:00+05:30,W,9,39,30,Jaipur Pink Panthers,3,Haryana Steelers,28
6,743,Match 119,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",,2018-12-19T20:00+05:30,2018-12-19T20:00+05:30,Tied,,40,40,Patna Pirates,6,Bengaluru Bulls,1
6,744,Match 120,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",Gujarat Giants Won by 2 Pts,2018-12-19T21:00+05:30,2018-12-19T21:00+05:30,W,2,31,33,Jaipur Pink Panthers,3,Gujarat Giants,31
6,745,Match 121,League,2018,"Sawai Man Singh Indoor Stadium, Jaipur",,2018-12-20T20:00+05:30,2018-12-20T20:00+05:30,Tied,,37,37,Jaipur Pink Panthers,3,Dabang Delhi K.C.,2
6,749,Match 126,League,2018,"Netaji Indoor Stadium, Kolkata",Dabang Delhi K.C. Won by 6 Pts,2018-12-23T20:00+05:30,2018-12-23T20:00+05:30,W,6,31,37,Bengal Warriors,4,Dabang Delhi K.C.,2
6,747,Match 124,League,2018,"Netaji Indoor Stadium, Kolkata",U.P. Yoddha Won by 2 Pts,2018-12-22T20:00+05:30,2018-12-22T20:00+05:30,W,2,32,34,U Mumba,5,U.P. Yoddha,30
6,748,Match 125,League,2018,"Netaji Indoor Stadium, Kolkata",Bengal Warriors Won by 16 Pts,2018-12-22T21:00+05:30,2018-12-22T21:00+05:30,W,16,39,23,Bengal Warriors,4,Patna Pirates,6
6,750,Match 122,League,2018,"Netaji Indoor Stadium, Kolkata",Bengal Warriors Won by 3 Pts,2018-12-21T20:00+05:30,2018-12-21T20:00+05:30,W,3,27,24,Bengal Warriors,4,Tamil Thalaivas,29
6,746,Match 123,League,2018,"Netaji Indoor Stadium, Kolkata",Puneri Paltan Won by 15 Pts,2018-12-21T21:00+05:30,2018-12-21T21:00+05:30,W,15,35,20,Puneri Paltan,7,Telugu Titans,8
6,751,Match 127,League,2018,"Netaji Indoor Stadium, Kolkata",,2018-12-25T20:00+05:30,2018-12-25T20:00+05:30,Tied,,40,40,Haryana Steelers,28,Tamil Thalaivas,29
6,752,Match 128,League,2018,"Netaji Indoor Stadium, Kolkata",Bengal Warriors Won by 5 Pts,2018-12-25T21:00+05:30,2018-12-25T21:00+05:30,W,5,39,34,Bengal Warriors,4,Telugu Titans,8
6,753,Match 129,League,2018,"Netaji Indoor Stadium, Kolkata",Gujarat Giants Won by 8 Pts,2018-12-26T20:00+05:30,2018-12-26T20:00+05:30,W,8,37,29,Gujarat Giants,31,Patna Pirates,6
6,754,Match 130,League,2018,"Netaji Indoor Stadium, Kolkata",Bengal Warriors Won by 6 Pts,2018-12-26T21:00+05:30,2018-12-26T21:00+05:30,W,6,37,31,Bengal Warriors,4,Bengaluru Bulls,1
6,755,Match 131,League,2018,"Netaji Indoor Stadium, Kolkata",Bengaluru Bulls Won by 8 Pts,2018-12-27T20:00+05:30,2018-12-27T20:00+05:30,W,8,32,40,Jaipur Pink Panthers,3,Bengaluru Bulls,1
6,756,Match 132,League,2018,"Netaji Indoor Stadium, Kolkata",U.P. Yoddha Won by 16 Pts,2018-12-27T21:00+05:30,2018-12-27T21:00+05:30,W,16,25,41,Bengal Warriors,4,U.P. Yoddha,30
6,757,Match 133,Playoffs,2018,"Rajiv Gandhi Indoor Stadium, Kochi",U.P. Yoddha Won by 5 Pts,2018-12-30T20:00+05:30,2018-12-30T20:00+05:30,W,5,29,34,U Mumba,5,U.P. Yoddha,30
6,758,Match 134,Playoffs,2018,"Rajiv Gandhi Indoor Stadium, Kochi",Dabang Delhi K.C. Won by 11 Pts,2018-12-30T21:00+05:30,2018-12-30T21:00+05:30,W,11,39,28,Dabang Delhi K.C.,2,Bengal Warriors,4
6,759,Match 135,Playoffs,2018,"Rajiv Gandhi Indoor Stadium, Kochi",Bengaluru Bulls Won by 12 Pts,2018-12-31T20:00+05:30,2018-12-31T20:00+05:30,W,12,29,41,Gujarat Giants,31,Bengaluru Bulls,1
6,760,Match 136,Playoffs,2018,"Rajiv Gandhi Indoor Stadium, Kochi",U.P. Yoddha Won by 12 Pts,2018-12-31T21:00+05:30,2018-12-31T21:00+05:30,W,12,45,33,U.P. Yoddha,30,Dabang Delhi K.C.,2
